Datetime,Tweet Id,Text,Username
2023-02-13 15:38:12+00:00,1625157397156139011,"@_theereallOne Hi, please can you DM us with your Username and further details of your query? https://t.co/nkgFbTQDeN",bet365
2023-02-13 15:37:37+00:00,1625157250254766084,@DekanBro Got it. Are there a set of metrics / traits that the DAO could approve and so the delegates could be identified through queries instead of votes?,amphib0ly
2023-02-13 15:37:02+00:00,1625157104712683521,@SBICard_Connect Still my query not solved,PoojaSr96136051
2023-02-13 15:36:41+00:00,1625157017487949825,"@teddyichneumon Hi, we will close out the case as of now. Please reach out to us in future if you have any queries and we will be happy to help.
^Kiran_HP https://t.co/a2xkfCK3U9",HPSupport
2023-02-13 15:36:27+00:00,1625156957148524545,"@vikassingh88003 Hi, we understand your query, and are here to help you. We will contact you at the earliest.",SBICard_Connect
2023-02-13 15:36:19+00:00,1625156926790041600,"SEOs and screenshotting bizarre queries no person would ever search for LinkedIn thought leadership, name a more iconic duo",jaredmckiernan
2023-02-13 15:36:01+00:00,1625156849422172161,"@sujithckm Dear sujithckm, we will certainly look into your concern. Request you to please share your contact details for us to help you better. In case of any other query, you can reach out to us on 1800114645. https://t.co/F3jTjZWoOi",HyundaiIndia
2023-02-13 15:35:57+00:00,1625156832283992064,"@Bobbydigitals1 Hi, thanks for taking the time to get in touch. Please contact our Customer Services team via Live Chat here &gt; https://t.co/ii3ZOtPepJ or use the Contact Us section of the site and an advisor will be with you as soon as possible to assist you with this query.",bet365
2023-02-13 15:35:16+00:00,1625156659504099330,"@UnicornAPR

Seems like 1 year isn’t enough for you to resolve a query. 

Such slow grievance cell and pathetic customer support service. 

We’ve been trying to get in touch about the cashback but the team just isn’t responding. Please get this checked asap. https://t.co/N79VPCpq4k",suyasha_sawhney
2023-02-13 15:34:54+00:00,1625156569544507392,"If you’re eager to bring brand awareness or promote products, we have the solution for you.

Email us at info@thubalisanda.com for any branding queries https://t.co/5EGVeV5uH8",thubalisanda
2023-02-13 15:34:37+00:00,1625156496408420353,"@frankies_tips Hi, thanks for taking the time to get in touch. Please contact our Customer Services team via Live Chat here &gt; https://t.co/ii3ZOtPepJ or use the Contact Us section of the site and an advisor will be with you as soon as possible to assist you with this query.",bet365
2023-02-13 15:34:09+00:00,1625156380775571458,@MaryD96095835 thanks for reaching out. We've sent you a DM regarding your query,loveholidays
2023-02-13 15:33:39+00:00,1625156253050871808,@SupriyaShrinate Why not to answer the queries raised.,akshaykumar1972
2023-02-13 15:33:38+00:00,1625156247837372416,"Kaka is performing #live in #SurajkundMela2023 on Tuesday, 14th Feb 2023
Hurry up, book your tickets: https://t.co/Oqvs8iwPZK
Book hassle-free advance parking: https://t.co/yS4FI5Bok4
For queries, call at toll-free no. : 1800 120 5035
#Surajkund #haryanatourism #crafts https://t.co/eKhCvKGkKC",Surajkundmela
2023-02-13 15:33:37+00:00,1625156243378642945,"@xDiamondxEyesx Hi there, we may be able to help here, can you DM us with your query?",AskPaddyPower
2023-02-13 15:33:13+00:00,1625156145198567429,"@SulekhAgnihotri Hi, We have responded to a mail regarding your concern via query reference number ******8437, please check your Paytm application for the same. Thanks!",paytmbankcare
2023-02-13 15:33:03+00:00,1625156104195039232,"@_aussie17 It is real and serious. My friend in Penn whose family are in OH has not debunked my queries. When he goes dead silent like this, I know it is very serious. Plus he works for DoE. They must be very busy with protocols and whatnot.",AzureBlueSky1
2023-02-13 15:32:53+00:00,1625156062344056832,"@Daniell98327551 Hi Danielle - We're happy to help look into this for you! Yes, please send us a DM with your email address and additional details about your query. If you have a case number, can you send that too? Thanks! -KH",LinkedInHelp
2023-02-13 15:32:05+00:00,1625155858484297730,@jnchcustoms custom officer raise a query UPLOAD EIR.what is mean for this.please clarify.,MANISHSHARMA31
2023-02-13 15:32:03+00:00,1625155852020727809,I withdrew a query and then when I went to resubmit I saw the agent was now closed💀 I'm just a little silly sometimes,Emma_Is_Writing
2023-02-13 15:31:52+00:00,1625155803018665984,"So many choices, so many queries,
We’ve got you covered with love from Learys.

#learysliquorcabinet
#Darienct

HAPPY VALENTINE'S DAY 💘 https://t.co/1iy8gWpusM",LearysLiquorCab
2023-02-13 15:31:48+00:00,1625155786694443008,"@iAmitG Dear Amit, thanks for your query. King's Advisors at our Contact Centre are on hand to answer any questions she has about King’s College London: https://t.co/ACfTvGwjCg",KingsCollegeLon
2023-02-13 15:31:30+00:00,1625155714804072448,"@JithuGopal1 Hi Jithu, we sincerely regret to note the delay in your receipt of an update. We'll have our team connect with you shortly regarding your query, ensuring you enjoy a resolution soon. -Euan",CRED_support
2023-02-13 15:31:24+00:00,1625155687834701826,"@Harveycharles10 @dani3ln3lson Hello Harvey, sorry to hear that. Please DM us your query and we'll look into this for you. Regards, Vinay",_Railcards
2023-02-13 15:31:17+00:00,1625155657560379392,"@pradeep010788 Hi Pradeep, please share the query reference no. (if any)/ registered mobile number via DM so that we may assist you in a better way. Thanks! https://t.co/BEb65hc2Id",paytmbankcare
2023-02-13 15:30:52+00:00,1625155554921353220,"@hannahmmm01 Hi,
I’m really sorry to hear this can you please dm us with your order number, email address, full name and billing address and your query and we will assist you as fast as possible.
Kind Regards,
Farhan.",JDHelpTeam
2023-02-13 15:30:46+00:00,1625155527180267522,"@hemanth44174235 Hi Hemanth, we understand your query, and are here to help you. We will contact you at the earliest.",SBICard_Connect
2023-02-13 15:30:20+00:00,1625155419990532098,"MeitY may soon integrate ChatGPT with WhatsApp for key government schemes
queries on the chatbot could be simply asked through voice notes, following which it would return a voice-based response generated by ChatGPT. 
@SpirosMargaris @psb_dc @efipm @tnatw
https://t.co/meq8wxMx80",jasuja
2023-02-13 15:30:19+00:00,1625155413833310214,"@investingGyaan Hi, we understand your query, and are here to help you. We will contact you at the earliest.",SBICard_Connect
2023-02-13 15:30:07+00:00,1625155365418717186,"@TomUrtis Really happy and honoured that you replied my query. 
Similar, I have open time in one column and closed time in a other column. 
I should get mttr in thirds column = closed time - open time. 
However hh:mm:ss format is not present anywhere. 
....",av13675408
2023-02-13 15:30:01+00:00,1625155337606012929,"Do you want to join our growing team?

You would be working across a range of our operations including answering the phones, responding to customer queries and supporting our warehouse team.

For more information and other job roles - https://t.co/UXtq5Wxtrt https://t.co/eD8MX8BuWx",WhiteRoseEd
2023-02-13 15:29:35+00:00,1625155228340297732,"I've already started using AskFred to summarize the actions items but, more importantly, get insights from meetings 

So if I have 3 check-in meetings w/ teams &amp; there's a particular topic I need to know the status of I just query AsFred and now instead of 3H, I spend 10 minutes!",Uzoayo
2023-02-13 15:29:08+00:00,1625155115727437824,"@darth_na IMO click analysis is more about what types of content are clicked in a search query and has nothing to do with ranking other than the mix they choose does affect ranking. IMO, this has been an important part of SEO that is often overlooked during KW research and content strategy",terryvanhorne
2023-02-13 15:27:50+00:00,1625154791604367361,"Kaka is performing #live in #SurajkundMela2023 on Tuesday, 14th Feb 2023
Hurry up, book your tickets: https://t.co/6i0Lh0Rn3D
Book hassle-free advance parking: https://t.co/nGtJrv34ev
For queries, call at toll-free no. : 1800 120 5035
#Surajkund #haryanatourism #crafts https://t.co/VPBm0UEA1B",HaryanaTourism
2023-02-13 15:27:34+00:00,1625154721030852608,"@Davidandthat Hi David, when an adviser is available to speak with you will have the option to start a chat. What is your query in regards to? Thanks, Karen",SF_England
2023-02-13 15:27:25+00:00,1625154685769334786,"UKRAINE HOST WORKSHOPS - 5 week programme of free online workshops on Zoom for host families in England 
Book now at https://t.co/smdE2DsvRj
Any queries please email hostfamilyworkshops@barnardos.org.uk https://t.co/2Ljj0xg21j",barnardosnorth
2023-02-13 15:27:18+00:00,1625154653989261312,"@abhi_ab93 Sir, can you please help us with your query along with CA number so that we can help you on the same.",TPCentralOdisha
2023-02-13 15:27:15+00:00,1625154643905880066,"For any issues or queries that you may have, please contact our Helpdesk on 0191 466 1050 (opt1) or support@theunitegroup.co.uk and they will be in touch to help with your issue!

https://t.co/i5coAhOOMh

#TheUniteGroup #businesstechnology #businesstech #helpdesk https://t.co/Hy63ukEV1A",unitegroupltd
2023-02-13 15:26:50+00:00,1625154539656724486,"@TomUrtis Ok suppose I have a time
Open time:
26/01/2023 06:00:00 
And closed time : 28/01/2023 06:00:00
So closed time - open time =
48:00:00
So here 48 is hrs, remaining fields are 0 min and 0 sec 
I am unable to get this answer in power bi. 
Hope you understood query now",av13675408
2023-02-13 15:26:32+00:00,1625154463856992256,"The Millions Sweets Twitter page is currently not being monitored by admins, if you have an urgent question or query please contact us at feedback@goldencasket.co.uk. Thanks Millions! 😊",millionssweets
2023-02-13 15:26:10+00:00,1625154371515293696,"@craigtyr Amazing Bro... Just last query.. As you have already answers all of them.. So thanks a lot again...

Should I enter the tracking details into Etsy.. If the products are coming from China?",AntiVen18759880
2023-02-13 15:25:49+00:00,1625154283397328896,@MindyAlyseWeiss @EmilyHoli13 @secottrill @kmorrisontaylor @lifeontamiami Oooh! Y'all are in for a treat with query critiques from @EmilyHoli13!!,abbymumford
2023-02-13 15:25:36+00:00,1625154226627264514,BOOK AUCTION FOR TURKIYE AND SYRIA: Editor Ruqayyah Daud: Query &amp; Ten Page Critique https://t.co/FjMXGlKemS,Shelloquent
2023-02-13 15:24:53+00:00,1625154047237050370,"I wish I could change a query I sent to an agent! I want to push a certain paranormal nonfiction MS I am working on, about true ghost stories. It's a revision of an old book! Which I am still accepting stories for.",dawncolclasure
2023-02-13 15:24:50+00:00,1625154033655619585,"@Harveycharles10 Hello Harvey, sorry to hear that. Please DM us your query and we'll look into this for you. Regards, Vinay",_Railcards
2023-02-13 15:24:45+00:00,1625154015066746880,"@govind_m36 Hi, we have replied to your query via DM. Kindly check.",Paytmcare
2023-02-13 15:24:21+00:00,1625153915074514946,"@er__shashikant Hello, our representative will get in touch with you at the earliest to address your query. Regards, RBL Bank.",RBLBankCares
2023-02-13 15:24:09+00:00,1625153864390574081,"@ishubhamag Hi, We have responded to a mail regarding your concern via query reference number ******7756, please check your Paytm application for the same. Thanks!",paytmbankcare
2023-02-13 15:23:42+00:00,1625153748426231809,"@akpe1 Hello Akpe, thanks for getting in touch. Could you please send us a DM with your query so we may assist you? Thank you. Alexandra",FedExHelpEU
2023-02-13 15:23:31+00:00,1625153702548963329,"@paddypower I'm trying to use paddy power customer service to query a bet. Click on ""messsge"" and it diverts to betfair. Is this a joke?",galteegunner
2023-02-13 15:23:07+00:00,1625153602762465281,"@coachpuru Hi, please share your Query reference no. (if any) and the order / transaction ID or the relevant screenshot via DM so that we can assist you better. Thanks!",Paytmcare
2023-02-13 15:23:06+00:00,1625153599499309057,"Getting my raw data out of a system and working with it in excel because I can’t figure out said system’s queries, and I only have one day left in the free software trial is … very me. https://t.co/RxD2C0hkJD",aaronpallan
2023-02-13 15:23:00+00:00,1625153572504764417,"Want to simplify your #DataManagement and query processes? 

Join us on Feb. 22 at 12pm ET for a live demo on loading data from cloud storage, the simplicity of managing workloads with a modern data warehouse, and more. 

Bring your questions and register here:",YellowbrickData
2023-02-13 15:22:35+00:00,1625153470452957186,"@mrjordangardner afternoon mate, just a query, what’s the point in investing in us if we don’t actually sign anyone? 

Cheers, Luke x",lukebrown82
2023-02-13 15:21:54+00:00,1625153295605018625,"@Fionasm63211188 Hello Fiona, sorry to hear that. Please DM us your query and we'll look into this for you. Regards, Vinay",_Railcards
2023-02-13 15:21:46+00:00,1625153262797344768,"-rl Is there any volunteer to accompany my night by talking on DM? Who knows we might end up becoming a long-term companion. Tell me about your day, your dinner, your favorites, or any queries below this. I’ll reach you out, soon. I’m using masculine pronouns, and I wish (cont) https://t.co/pwyF0W8Dle",ssefnum
2023-02-13 15:21:44+00:00,1625153256052719616,"@stephenRB4 Finish the ""final"" draft of my YA fantasy and start querying. Outline and begin work on another unrelated YA fantasy (current is inspired by Irish mythology whereas new is Norse inspired). Hopefully have that query ready by the end of the year. Would like to get back to a MG too.",AsherSRaithe
2023-02-13 15:21:28+00:00,1625153189170548739,The link mentioned in the query has policy document that fame 2 subsidy is available on purchase of 4 wheeler ev till 31st Mar 2024 and I understand that tata motors is meeting fame 2 requirements in manufacturing so why has the subsidy not been provided to us?,mundra_manan
2023-02-13 15:21:23+00:00,1625153166571618305,"@DEEPAKS74554480 Hello, please note that these are NOT our customer care numbers. You may contact us at : +91 22 6115 6300 for Banking and +91 22 6232 7777 for Credit Cards queries. We will be glad to assist. Regards, RBL Bank",RBLBankCares
2023-02-13 15:21:11+00:00,1625153117560967170,"@Harveycharles10 @joannabonser Hello Harvey, sorry to hear that. Please DM us your query and we'll look into this for you. Regards, Vinay",_Railcards
2023-02-13 15:21:00+00:00,1625153068877721602,"Have a query, need some support or want a quote? Peak Gas Generation's nitrogen &amp; oxygen gas generator experts are ready to assist. Just click on the link below, fill in our contact form &amp; one of our team will get back to you right away.

https://t.co/VTsvlyMNTC https://t.co/Zz5AkrhCNN",peakgasgen
2023-02-13 15:20:52+00:00,1625153038536302594,Query for the magic people - is there a tool where i can sort by current value by set?  It would help me get ready for philly faster :),EugeneBWhitaker
2023-02-13 15:20:17+00:00,1625152891269906432,"Cognition Query happens at 8:35-ish!

Caller 7 with the correct answer to our trivia question on this ""Music Monday"" gets an AWESOME Prize Pack worth $62! https://t.co/4TfmyCLh0A",CoolFM_1079
2023-02-13 15:20:14+00:00,1625152875708948485,"#Authors! If you want a literary agent to represent your #book, you need to send them a good query letter! Here's how to write an effective, successful one. Get yours today! 

https://t.co/Qr8mrU5sCz",WritersRelief
2023-02-13 15:19:51+00:00,1625152780171112449,"@hildobby_ Love your dashboard! 🙏
How did you/Dune come up with the depositor_entity labels? I did not find any docs, and the bottom query https://t.co/F2RFD8ti8Q seems to get address labels from Etherscan, but likely only a first step or validation?",_crypto_crack
2023-02-13 15:19:18+00:00,1625152641985568768,"@ITSeditorAdam Hi . Thank you for getting in touch. Can you please let us know the name of the street this vandalised planter is on? Thank KH 
  
You can tweet or DM Customer Services @ContactHaringey directly in the future if you have a customer service query.",haringeycouncil
2023-02-13 15:19:13+00:00,1625152620762390528,"@jamesrants1234 @FredRichardz @danbarker @tomhfh @kallmemeg Yes, quite. I was responding to the query regarding the medical cause of death certificate not listing gender. I completely agree with all the points Tom raised.",MartynArch
2023-02-13 15:18:23+00:00,1625152413475934210,@MyIndusIndBank 33588348 33570833 one is pertaining to non availability of Trade team and no one to respond to query in branch. One is related to neither trade team's availability on Sunday nor Monday.,HaripriyaCo
2023-02-13 15:18:13+00:00,1625152371549683712,"Dear Mr @sudhirpai. I have paid for a Relationship Manager, but the account page has NO indication of the service I subscribed to. I get a TON of promotional email but NOTHING about my query.  Have twittted to @magicbricks too.",abhaymitaan
2023-02-13 15:17:04+00:00,1625152079592411136,"HOLY FUCKING SHIT

A Pragma in Query Language (QL) was limiting ~1970+.

Speeding up the processing I see.",robertmeijer
2023-02-13 15:17:03+00:00,1625152078266900480,"@AnneHitchman Hi Anne 👋 Hope you're well! Sorry to hear you've received some charges for an old account. For any Smart Investor queries you will have to call us 👉 0800 279 3667 (Mon-Thurs, 7:30am-7pm and Fri, 7:30am-6pm). Here 24/7 if you need us for anything else, Anne.

- Callum",BarclaysUKHelp
2023-02-13 15:17:03+00:00,1625152078048886784,@shelliejade We're currently investigating the broadband connection queries. Our dedicated teams are working to get everything restored as quickly as possible.,VodafoneUK
2023-02-13 15:16:59+00:00,1625152059686395904,@rishirajs31 We request you to elaborate more on the nature of your query in order to assist you further at the earliest. https://t.co/HE2plz0I6Y,MyIndusIndBank
2023-02-13 15:16:51+00:00,1625152027633283074,"@SumitaShah Hi there, feel free to tell us more about the query related to your Booking account, and how we can help. Please also DM us
- your name,
- the email address linked to your https://t.co/0WK3GNLnVf account,
- relevant screenshots,
and we'd get back to you as soon as possible. https://t.co/Z89AAoEgD7",bookingcom
2023-02-13 15:16:39+00:00,1625151975016001536,"hewo! i’m looking for friends to fulfill my dry timeline. for the same interest, i’m into ghibli movies, netflix series, enhypen, nmixxmania and i love cat. i’m using her as my pfp. drop your queries or tmi and and i’ll come to your notification bar! -rl https://t.co/rrkbOwiOLk",ssefnum
2023-02-13 15:16:31+00:00,1625151942346346500,@MetTaskforce How can I contact you via email please I've tweeted several times with my query and not getting any response? Thank you.,Sapphiresun7
2023-02-13 15:16:05+00:00,1625151832619208706,@mjovanovictech What does SQL queries for unmapped types look like? Is it similar to what you can do with dapper?,wes_walke
2023-02-13 15:16:02+00:00,1625151818790539266,"@owenwjones99 Hello Owen, sorry to hear that. Please DM us your query and we'll look into this for you. Regards, Vinay",_Railcards
2023-02-13 15:16:00+00:00,1625151810888695809,"We are happy to announce that our Pre-Apprenticeship: #Construction Skills Course will be run again for 2023. This is a 31-week, full-time course &amp; will be based in Carrick-on-Suir.
Apply 👉https://t.co/hAmBkF1nV1 
For queries 📩👉courses@tipperaryetb.ie
#etb #preapprenticeship https://t.co/Se7qKllbXH",TipperaryETB
2023-02-13 15:15:58+00:00,1625151804362338310,"88th day
Substring XOR Queries
#100daysofcoding https://t.co/E3qWou5i2Q",MahiYad37541151
2023-02-13 15:15:39+00:00,1625151725274292224,@kmw_1998_ We appreciate your patience and ask that you allow us sufficient time to deal with your query. -Alex,AmazonHelp
2023-02-13 15:14:35+00:00,1625151456679694339,"Captured by Team DM Creation
For event/ Queries contact - +91 8984165275
DM creation, The best wedding photographer in Bhubaneswar &amp; also the best photo studio. https://t.co/riJynKMlVd",DMCreation_Bbsr
2023-02-13 15:14:35+00:00,1625151456654561281,"@TerriKarelle Good day, Thank you for contacting Digicel, your digital lifestyle partner.
We, unfortunately, do not receive the DM.
We will please advise you to double-check and feel free to reach out to us if you have any queries or concerns.  We will be happy to assist you.",DIGICELJamaica
2023-02-13 15:14:32+00:00,1625151441982705665,"Logo drop! Here are the official logos for Pith, our series of short academic books, and Pomme, our series of novellas. Send submissions and queries to utpress@ut.edu. https://t.co/bjGxefO6Xc",UTampaPress
2023-02-13 15:13:59+00:00,1625151303973277696,"@bd54c5d2f178437 the earliest. 
You can also contact them on Toll Free Number:- 1860 500 888 / 011-4609-6100. For further queries you may visit the their Website : https://t.co/K8SvCloZrm -Ajay, Service Manager",HDFCBank_Cares
2023-02-13 15:13:59+00:00,1625151302442577920,"@bd54c5d2f178437 Hi Amarjeet, as the policy is issued by Niva Bupa Health Insurance, hence we advice you to write to them at grievanceredressal@nivabupa.com (0r) customercare@nivabupa.com , mentioning your policy number. They will ensure that your query concerning your Insurance is resolved at",HDFCBank_Cares
2023-02-13 15:13:57+00:00,1625151296465403906,"@lando_oberana Unaenda kupick parcel wanakuitisha ka chai  kwanza, unless the parcel disappeared without a trace then nobody cares to look at your query.",JaKompyuta
2023-02-13 15:13:51+00:00,1625151268845920256,"@Frazethatpays Hi, Frazer. I'll further query this with the fares team and get back to you as soon as we've heard back from them. ^Shawn",TLRailUK
2023-02-13 15:13:38+00:00,1625151215347572736,"@Ashishchau1103 Hi, sorry to hear about the inconvenience. We've addressed your concern and a response has been sent your way. Kindly check the Help section of your app for an update. Please revert to the same email thread in case of any further queries. We shall follow up.",UberINSupport
2023-02-13 15:13:35+00:00,1625151201900924930,"@Handle_Rahul https://t.co/gloFH5ObtB 
You may also visit the nearest HDFC Bank branch / contact phonebanking team for resolution of your query. Kindly visit the following URL to access information for the complete address and contact details of our Branches as well as our Phone Banking",HDFCBank_Cares
2023-02-13 15:13:13+00:00,1625151113417867264,"@thejusporwal Hi, we sincerely regret the inconvenience caused. This is not the experience we want you to have. We have raised your query to the concerned team and we will revert to your registered e-mail id on or before February 21, 2023 vide Reference number 69876833. Please bear with us in",HDFCBank_Cares
2023-02-13 15:13:04+00:00,1625151075677241347,"Learn what it's like to be an engineer for Atlas Data Federation, MongoDB's distributed, federated query engine. #LifeAtMongoDB 

https://t.co/4GWHESNywZ",lifeatmongodb
2023-02-13 15:13:00+00:00,1625151056022757376,"@Microsoft thinks #AI can beat @Google at search
https://t.co/giphDaRMPz
Inc'd chat into search, grounded in search data. You can do a natural language prompt or a query, which is long, you get a great answer, &amp; then you can engage in a convo w/the prompt as the context",dbmoore
2023-02-13 15:12:45+00:00,1625150992508506113,"@OmaierAkhtar I'm popping in a link on how to raise a complaint regarding this, please add as much details as you can 👉https://t.co/1OwleWKWXi. Please feel free to DM us 24/7 if you have any further questions/queries, we'll be happy to take a look at those for you 🙂 2/2

Thanks,
Tam https://t.co/ROMuyG9IAf",BarclaysUKHelp
2023-02-13 15:12:40+00:00,1625150971096748032,"@JamilAh37819736 Hi Jamil, please share the query reference no. (if any)/ registered mobile number via DM so that we may assist you in a better way. Thanks! https://t.co/BEb65hc2Id",paytmbankcare
2023-02-13 15:12:38+00:00,1625150964851437568,"@Yashwanthakhil3 eSIM. Store person will help you with the same. For details on nearby operational store, click on this link https://t.co/N7ygCBpxFl. For any further queries we are just a DM away - Urvi (2/2)",JioCare
2023-02-13 15:12:08+00:00,1625150837747064832,@elawreads My last query to you was answered almost immediately. Thank you for being so attentive and prompt.,MeredithRFraser
2023-02-13 15:11:59+00:00,1625150801420353538,Hello! We're open for commisions! Check our pinned and dm for queries!🕸️,mitzucomms
2023-02-13 15:11:52+00:00,1625150770986520576,"and of course all roads lead to  MLSE ""They included queries about “#MeToo” implications and if Tory had helped the woman get a job at Maple Leaf Sports and Entertainment after she left the mayor’s office."" 🙄🤦‍♂️",yyzsportsmedia
2023-02-13 15:11:44+00:00,1625150738346414080,"@parveshgoyal303 @support_hdfc customer queries in attempt to gain access to personal or financial information. @MumbaiPolice We have reported this page. We are tagging the authorities here as well @HDFC_Bank @HDFCBank_Cares @HDFCBankNews At HDFC Bank, we never ask for confidential information and request you",HDFCBank_Cares
2023-02-13 15:11:41+00:00,1625150725670989826,@MyiStoreSA I have applied for this not once but twice it’s been a month and still no response from your team … got in touch on Instagram and no reply to any queries…your service is extremely disappointing,Faheema_J
2023-02-13 15:11:07+00:00,1625150583828013061,@ShahJam94016709 Thanks for reaching out. We have responded to your query via a DM. If you have any questions please reply there. Thanks! -Ted,GoogleMyBiz
2023-02-13 15:11:05+00:00,1625150573048913920,"More friendly SQL with lateral and positional joins and upserts!

Query Polars directly and output as a Polars DF!

Piece by piece queries in the Python API to see intermediate results!

...",__AlexMonahan__
2023-02-13 15:10:28+00:00,1625150420929716225,"@joe86229305 @KatTimpf Me too!! Cuteness, class , brains and a great sense of sarcastic humor!! That is Kat!! ❤️ your analysis of a situation &amp; taking time to answer a Guttfeld query.",elrodstoys
2023-02-13 15:10:17+00:00,1625150372770619392,"@CorkSeashell Hi Michelle, thank you for getting in touch. Can you please send us a DM with more information on your query and we will do our best to assist you further, thanks, ^DP https://t.co/HOUywQjAuU",AskAIB
2023-02-13 15:10:02+00:00,1625150308602236930,@Tatamotorsev Do you have any update on my query??,mundra_manan
2023-02-13 15:09:48+00:00,1625150252696182784,I wonder how many queries and synopses are being drafted by robots nowadays.,zoeselina
2023-02-13 15:09:10+00:00,1625150090464878592,"@AITCofficial Under #DidirSurakshaKawach, every single person in Bengal will be catered to. 

'Didir Doots' met several families with GoWB's flagship initiatives and addressed their queries regarding the schemes. 

Highlights 👇",Amarnat04914317
2023-02-13 15:08:57+00:00,1625150036467388416,"Join us for the webinar ""Journey of National ICT Awardee Teacher"", on 14 February 2023, from 4:00-5:00 pm. For more information, visit: https://t.co/wDnqCmK1Hw

For any query, write to us @ training.helpdesk@ciet.nic.in or call #8800440559. https://t.co/nRtfZWE13N",ncert
2023-02-13 15:08:54+00:00,1625150026434641921,"@aditya_yadav20 Hi Aditya, thank you for reaching out to us. We are here to help you with your query. Please send us a Direct message with more details to assist you at the earliest.

https://t.co/VR7RiHA3cW",NPCI_NPCI
2023-02-13 15:08:19+00:00,1625149879428194306,"@The_Xolly Hello Xolani. Thanks for your query. We have paid out millions in our promotional payments, to date.",OUTsurance
2023-02-13 15:08:16+00:00,1625149863838064641,@DrHannahBB I'm definitely on your side but our surgery has recently started triaging via Ask My GP and they don't promise to respond quicker than 3 working days. I suspect the triaging is done by reception staff based on a couple of queries I made post bowel cancer surgery.,NewingSandra
2023-02-13 15:07:36+00:00,1625149696443383809,"Hi, @shareefawkay. Our sincere apologies for the inconvenience caused. Kindly note that we are looking into your query, and we will get back to you with feedback. ^OO",MaishaHealthFnd
2023-02-13 15:07:27+00:00,1625149658728390662,"REMINDER! 

we'll only be sending video conditions upon payment. moving forward, we'll be disclosing the conditions prior to give assurance for the buyers in lieu of this matter. 

we have experienced a lot of condition/picture queries that proceeded to no further responses. -",gogogo_ph
2023-02-13 15:07:22+00:00,1625149639409250304,"@daugman @MEPublicHealth @nirav_mainecdc @CDCDirector @Bob_Wachter @PeterHotez @KCPubHealth A CDC Wonder query would work better bc you could combine age groups and months, but it still hides counts &lt;10. Here's a query of deaths ages 0-29 for 2022 where Covid is anywhere on the death certificate (underlying or contributing cause). https://t.co/cFB8DVJLgz",KelleyKga
2023-02-13 15:07:14+00:00,1625149607599837185,@boyoutofthebox_ @zomatocare @zomato @ZomatoProHelp Fraud company.....no one should take any food item from this company. They do not provided any customer care number for immediate customers queries resolution. Their application  is not user or customer friendly.,Gyanjha700
2023-02-13 15:07:14+00:00,1625149605146148864,4. Scrum Masters and Product Managers should be approachable for any quality-related queries for a feature/functionality.,testsigmainc
2023-02-13 15:06:57+00:00,1625149534786535424,"A full stock ready to get delivered, waiting for your order. Visit https://t.co/e82Vk9ESiv or send us your query at rooman@aetooling.com",AE_Tooling
2023-02-13 15:06:40+00:00,1625149461193162753,"can alter the cell adhesion, communication, and inflammation. This also helps us to better visualize the spectrum of disease in terms of molecular changes (3/n)

If you have any query or suggestions, please write it to me! Thanks",Deccan_barb
2023-02-13 15:06:31+00:00,1625149424732102657,@JuryNullify420 Let's see if he will answer. I sent a copy of your query. I am waiting with baited breath. ☺,Face47031418
2023-02-13 15:06:27+00:00,1625149407661359107,"@DanFullwood1 We always try to get back to our customer at the earliest. However, due to other customer queries, it may not be possible to reply immediately. Don't worry, my colleague will get back to you soon on the email thread. -Nikhil",CeXSupport
2023-02-13 15:06:04+00:00,1625149313432313856,"@ehedobbey Hi, please elaborate your concern along with the Query reference no. (if any) and the order / transaction ID or the relevant screenshot through DM so that we can assist you better. Thanks!",Paytmcare
2023-02-13 15:05:39+00:00,1625149208528588801,"-rl Splendid evening. I’m looking for a long-term chat buddy in attempt at being social. Brief info about me I love spending hours binge-watching series, movies, and playing Genshin. Please drop a TMI or queries to summon me into your DM. Oh, and worry not, I’m not a dry-texter. https://t.co/e1KOWpvTxB",ssefnum
2023-02-13 15:05:34+00:00,1625149186705616896,Greetings. I'd love to see more pals around my timeline and interact with them daily. An instant free pass for fellow SVTmania &amp; Swifties. Another thing I enjoy is watching kdramas &amp; eating! Currently watching Crash Course in Romance. Let me have your trace or some queries (cont) https://t.co/5BCLNGscSd,ssefnum
2023-02-13 15:05:08+00:00,1625149078555492352,"Query:
""It looks like K+acetyl &amp; K+ubiquitinyl acceptors tend to be shared. Is this always the case?""
askGPM:
""No. Not true. There are many examples with rather general ubiquitination but much more specific acetylation. https://t.co/EqndRtjVsf",NorSivaeb
2023-02-13 15:04:52+00:00,1625149010083192837,"@dannysapples Hi Danny, thanks for getting in touch!
If you would like to send your query via DM, we can try assist you further.
-Sorcha",Postvox
2023-02-13 15:04:48+00:00,1625148994383912960,"@spissatella @Ecdysozoan It’s only Monday Rich and already you’ve given Katie a whole weeks worth of excitement in one Twitter taxonomic query, there’ll be no calming her down 🤦‍♂️",stooks2001
2023-02-13 15:04:43+00:00,1625148970895912963,"@rustybrick This test is an upgraded version of this.
It shows the count of the query filters selected.",SaadAlikhan1994
2023-02-13 15:04:33+00:00,1625148932547305475,"My notifications are so jacked up these days. My feed is so behind at times. I honestly don't get what's so hard. 

Add a delay and just finish handling the query mechanics cleanly. Would be significantly better.",HaradKhabaal
